genome_name	bgc_NRPS	bgc_RiPP-like	bgc_T1PKS	bgc_T3PKS	bgc_bacteriocin	bgc_betalactone	bgc_other	bgc_terpene	smorf	deeppeptide_Peptide	deeppeptide_Propeptide	batch
MAG_49	0	0	0	1	0	0	0	0	11	8	12	2025-04-16-batch5
MAG_490	8	0	0	1	0	1	7	1	29	41	51	2025-04-16-batch5
MAG_491	0	0	0	0	0	0	0	1	7	16	25	2025-04-16-batch5
MAG_492	0	1	0	0	0	1	5	0	4	15	11	2025-04-16-batch5
MAG_493	0	2	0	0	0	1	1	0	6	17	20	2025-04-16-batch5
MAG_495	0	0	0	0	0	0	0	0	13	23	32	2025-04-16-batch5
MAG_497	0	0	0	0	0	0	1	0	13	27	33	2025-04-16-batch5
MAG_498	0	1	0	1	0	0	0	0	12	13	23	2025-04-16-batch5
MAG_499	0	0	0	0	0	0	0	0	10	16	21	2025-04-16-batch5
MAG_500	0	2	0	1	0	1	0	0	22	59	43	2025-04-16-batch5
MAG_501	0	0	0	0	0	0	0	0	15	16	26	2025-04-16-batch5
MAG_502	0	0	0	0	0	0	0	0	4	9	9	2025-04-16-batch5
MAG_503	0	1	0	0	0	0	1	0	17	34	31	2025-04-16-batch5
MAG_504	0	0	0	1	0	0	0	0	5	15	31	2025-04-16-batch5
MAG_505	0	0	0	0	0	0	0	0	13	20	28	2025-04-16-batch5
MAG_506	0	1	0	1	0	0	0	0	12	24	34	2025-04-16-batch5
MAG_507	0	0	0	1	0	0	0	0	8	28	27	2025-04-16-batch5
MAG_508	0	0	0	1	0	0	0	0	7	20	20	2025-04-16-batch5
MAG_509	0	0	0	1	0	0	0	0	7	21	16	2025-04-16-batch5
MAG_510	0	0	0	0	0	0	0	0	18	33	57	2025-04-16-batch5
MAG_511	0	0	0	1	0	0	0	0	13	26	37	2025-04-16-batch5
MAG_512	0	0	0	1	0	0	7	0	17	35	50	2025-04-16-batch5
MAG_513	0	0	0	0	0	0	0	0	6	14	11	2025-04-16-batch5
MAG_514	0	2	0	1	0	0	0	0	9	20	24	2025-04-16-batch5
MAG_515	0	0	0	1	0	0	0	0	11	37	41	2025-04-16-batch5
MAG_516	0	2	0	0	0	0	0	0	10	13	33	2025-04-16-batch5
MAG_518	0	0	0	0	0	0	0	0	10	25	30	2025-04-16-batch5
MAG_52	0	1	0	0	0	0	1	0	8	18	8	2025-04-16-batch5
MAG_520	0	1	0	0	0	0	2	0	10	33	26	2025-04-16-batch5
MAG_521	0	0	0	0	0	0	0	0	9	15	18	2025-04-16-batch5
MAG_522	0	0	0	0	0	0	0	0	12	20	27	2025-04-16-batch5
MAG_523	0	0	0	1	0	0	0	0	5	29	30	2025-04-16-batch5
MAG_524	0	0	0	1	0	0	0	0	8	22	32	2025-04-16-batch5
MAG_525	0	0	0	1	0	0	0	0	12	40	42	2025-04-16-batch5
MAG_526	2	0	0	1	0	0	1	3	9	23	32	2025-04-16-batch5
MAG_527	0	0	0	1	0	0	0	0	7	7	8	2025-04-16-batch5
MAG_528	0	0	0	1	0	0	0	0	7	15	17	2025-04-16-batch5
MAG_529	0	0	0	0	0	2	4	1	13	3	8	2025-04-16-batch5
MAG_53	0	0	0	2	0	0	1	1	44	160	174	2025-04-16-batch5
MAG_530	0	0	0	0	0	0	1	0	8	13	17	2025-04-16-batch5
MAG_531	0	0	0	1	0	0	0	0	9	6	8	2025-04-16-batch5
MAG_533	0	1	0	1	0	0	0	0	5	13	16	2025-04-16-batch5
MAG_536	0	0	0	0	0	0	2	0	15	76	70	2025-04-16-batch5
MAG_538	0	0	0	1	0	0	0	0	12	31	45	2025-04-16-batch5
MAG_539	3	0	0	1	0	0	3	1	13	45	25	2025-04-16-batch5
MAG_54	0	0	0	0	0	0	0	0	10	25	19	2025-04-16-batch5
MAG_540	0	0	0	2	0	0	0	0	13	15	19	2025-04-16-batch5
MAG_541	0	0	0	1	0	0	0	1	7	8	17	2025-04-16-batch5
MAG_542	0	1	0	0	0	1	5	1	10	34	42	2025-04-16-batch5
MAG_543	0	0	0	0	0	0	0	0	13	26	42	2025-04-16-batch5
MAG_544	0	0	0	1	0	0	0	0	9	22	19	2025-04-16-batch5
MAG_545	0	1	0	0	0	0	2	0	26	43	82	2025-04-16-batch5
MAG_546	0	0	0	2	0	0	3	2	14	34	33	2025-04-16-batch5
MAG_547	0	0	0	1	0	0	3	0	12	25	43	2025-04-16-batch5
MAG_548	0	0	0	1	0	0	0	0	13	23	32	2025-04-16-batch5
MAG_549	0	3	0	0	0	0	2	1	8	7	19	2025-04-16-batch5
MAG_550	0	1	0	0	0	0	1	0	17	38	76	2025-04-16-batch5
MAG_551	0	0	0	1	0	0	0	0	11	32	28	2025-04-16-batch5
MAG_552	0	0	0	1	0	0	0	0	8	42	51	2025-04-16-batch5
MAG_553	0	0	0	1	0	0	0	0	13	18	15	2025-04-16-batch5
MAG_554	0	0	0	1	0	0	1	0	14	20	25	2025-04-16-batch5
MAG_555	1	0	0	1	0	0	0	1	8	22	20	2025-04-16-batch5
MAG_556	0	1	0	0	0	0	0	0	10	20	21	2025-04-16-batch5
MAG_557	0	0	0	0	0	0	0	0	7	4	14	2025-04-16-batch5
MAG_558	0	0	0	0	0	0	0	0	16	21	21	2025-04-16-batch5
MAG_559	0	0	0	1	0	0	0	0	12	9	18	2025-04-16-batch5
MAG_560	0	0	0	0	0	0	0	0	7	13	18	2025-04-16-batch5
MAG_561	0	0	0	0	0	0	0	0	4	18	9	2025-04-16-batch5
MAG_562	1	1	1	1	0	0	3	0	9	19	18	2025-04-16-batch5
MAG_563	0	0	0	0	0	0	1	1	3	11	14	2025-04-16-batch5
MAG_564	0	1	0	0	0	0	0	0	7	12	11	2025-04-16-batch5
MAG_565	0	0	0	1	0	0	0	1	11	18	21	2025-04-16-batch5
MAG_566	0	2	0	1	0	0	1	1	14	67	59	2025-04-16-batch5
MAG_567	0	0	0	0	0	0	0	0	4	21	26	2025-04-16-batch5
MAG_573	0	0	0	0	0	0	0	0	5	10	23	2025-04-16-batch5
MAG_575	0	1	0	1	0	0	1	0	11	23	19	2025-04-16-batch5
MAG_576	1	1	0	0	0	0	3	0	16	38	29	2025-04-16-batch5
MAG_578	0	0	0	1	0	0	0	0	8	16	23	2025-04-16-batch5
MAG_579	0	1	0	0	0	0	1	1	10	46	51	2025-04-16-batch5
MAG_580	1	1	0	0	0	0	0	0	18	46	49	2025-04-16-batch5
MAG_581	0	0	0	0	0	0	0	0	0	19	33	2025-04-16-batch5
MAG_582	0	0	0	1	0	0	0	0	11	22	16	2025-04-16-batch5
MAG_583	0	0	0	0	0	0	0	0	14	25	20	2025-04-16-batch5
MAG_584	4	0	0	1	0	1	6	1	26	51	53	2025-04-16-batch5
MAG_586	0	1	0	1	0	1	2	1	11	12	15	2025-04-16-batch5
MAG_587	0	0	0	1	0	0	0	0	9	17	32	2025-04-16-batch5
MAG_588	0	0	0	0	0	0	1	0	9	21	34	2025-04-16-batch5
MAG_59	0	1	0	0	0	0	2	0	71	84	107	2025-04-16-batch5
MAG_590	0	0	0	0	0	0	0	0	5	10	9	2025-04-16-batch5
MAG_591	0	1	0	0	0	0	0	0	6	10	14	2025-04-16-batch5
MAG_592	1	0	0	1	0	0	3	2	30	42	42	2025-04-16-batch5
MAG_593	0	0	0	1	0	0	2	1	28	23	27	2025-04-16-batch5
MAG_594	0	1	0	0	0	0	2	1	17	10	20	2025-04-16-batch5
MAG_595	0	0	0	0	0	0	0	0	12	20	22	2025-04-16-batch5
MAG_596	0	1	0	0	0	0	0	0	5	24	25	2025-04-16-batch5
MAG_598	0	0	0	0	0	0	1	0	17	13	16	2025-04-16-batch5
MAG_599	1	0	0	1	0	0	2	2	20	18	28	2025-04-16-batch5
MAG_6	1	0	0	0	0	0	2	0	11	51	34	2025-04-16-batch5
MAG_60	0	0	0	1	0	0	0	0	16	10	15	2025-04-16-batch5
MAG_603	0	1	0	0	0	0	0	0	13	16	26	2025-04-16-batch5
MAG_605	0	0	0	0	0	0	0	0	9	25	27	2025-04-16-batch5
MAG_606	0	0	0	0	0	0	0	0	13	15	21	2025-04-16-batch5
MAG_608	0	0	0	0	0	1	1	0	18	51	34	2025-04-16-batch5
MAG_609	0	0	0	0	0	0	0	0	21	66	71	2025-04-16-batch5
MAG_61	0	2	0	0	0	0	1	0	12	44	54	2025-04-16-batch5
MAG_610	0	0	0	1	0	0	2	0	17	44	48	2025-04-16-batch5
MAG_611	1	1	0	0	0	0	1	0	23	58	80	2025-04-16-batch5
MAG_612	1	0	0	0	0	0	0	0	7	38	46	2025-04-16-batch5
MAG_616	0	0	0	0	0	0	1	0	6	63	38	2025-04-16-batch5
MAG_618	1	1	0	0	0	0	4	0	18	30	37	2025-04-16-batch5
MAG_619	1	0	0	0	0	0	4	1	8	25	22	2025-04-16-batch5
MAG_62	8	2	0	0	0	1	13	0	61	167	197	2025-04-16-batch5
MAG_620	0	0	0	0	0	1	1	0	4	19	18	2025-04-16-batch5
MAG_621	0	2	0	0	0	0	3	1	7	17	19	2025-04-16-batch5
MAG_622	0	0	0	0	0	1	1	0	4	27	21	2025-04-16-batch5
MAG_623	0	0	0	0	0	2	0	0	4	23	23	2025-04-16-batch5
MAG_624	0	0	0	0	0	0	1	0	11	17	34	2025-04-16-batch5
MAG_625	1	0	1	1	0	0	0	2	15	15	20	2025-04-16-batch5
MAG_626	0	0	0	0	0	0	1	0	5	31	25	2025-04-16-batch5
MAG_627	0	1	0	1	0	1	0	0	10	11	26	2025-04-16-batch5
MAG_628	2	0	0	0	0	0	5	1	6	22	23	2025-04-16-batch5
MAG_629	0	0	0	0	0	0	4	0	5	18	11	2025-04-16-batch5
MAG_630	0	0	1	0	0	2	3	1	7	18	15	2025-04-16-batch5
MAG_631	1	1	0	0	0	0	4	1	7	22	22	2025-04-16-batch5
MAG_632	0	0	0	0	0	0	0	0	4	39	42	2025-04-16-batch5
MAG_633	0	0	0	1	0	0	2	1	7	14	17	2025-04-16-batch5
MAG_634	0	0	0	0	0	1	0	0	5	6	14	2025-04-16-batch5
MAG_635	2	1	0	0	0	0	6	0	8	21	27	2025-04-16-batch5
MAG_636	0	1	0	0	0	0	5	1	11	31	31	2025-04-16-batch5
MAG_637	1	1	0	0	0	1	5	1	9	30	24	2025-04-16-batch5
MAG_638	1	0	0	1	0	0	4	0	9	24	29	2025-04-16-batch5
MAG_639	1	1	1	0	0	0	3	0	8	19	15	2025-04-16-batch5
MAG_640	1	2	0	0	0	0	5	1	10	24	29	2025-04-16-batch5
MAG_641	0	1	0	0	0	0	4	1	7	4	15	2025-04-16-batch5
MAG_642	0	1	1	0	0	1	2	0	8	24	9	2025-04-16-batch5
MAG_643	0	0	0	0	0	1	2	0	6	30	20	2025-04-16-batch5
MAG_644	1	0	0	0	0	0	3	1	7	30	31	2025-04-16-batch5
MAG_645	1	1	0	0	0	0	5	0	10	16	19	2025-04-16-batch5
MAG_646	1	1	0	0	0	0	3	1	8	25	31	2025-04-16-batch5
MAG_647	0	1	0	1	0	1	0	0	5	15	20	2025-04-16-batch5
MAG_648	0	1	0	0	0	0	6	0	10	20	27	2025-04-16-batch5
MAG_649	1	0	0	1	0	0	3	0	10	22	14	2025-04-16-batch5
MAG_65	0	0	0	0	0	0	0	0	12	20	25	2025-04-16-batch5
MAG_650	0	0	1	0	0	0	1	1	13	21	23	2025-04-16-batch5
MAG_651	0	0	1	0	0	0	3	2	12	15	20	2025-04-16-batch5
MAG_652	0	0	0	0	0	0	2	1	13	20	26	2025-04-16-batch5
MAG_653	1	1	0	1	0	0	3	1	18	30	35	2025-04-16-batch5
MAG_67	0	1	0	1	0	0	1	2	18	61	55	2025-04-16-batch5
MAG_68	0	0	0	1	0	0	1	1	11	23	20	2025-04-16-batch5
MAG_7	0	0	0	0	0	1	1	0	4	32	39	2025-04-16-batch5
MAG_71	0	0	0	1	0	0	0	0	7	22	27	2025-04-16-batch5
MAG_72	0	0	0	0	0	0	3	0	4	17	31	2025-04-16-batch5
MAG_73	0	0	0	0	0	1	1	0	5	12	24	2025-04-16-batch5
MAG_76	0	0	0	0	0	0	0	1	9	15	19	2025-04-16-batch5
MAG_77	0	3	0	0	0	0	0	0	14	21	38	2025-04-16-batch5
MAG_8	0	1	0	0	0	1	1	0	8	19	30	2025-04-16-batch5
MAG_81	0	1	0	0	0	1	2	0	7	18	16	2025-04-16-batch5
MAG_82	0	3	1	0	0	0	3	0	5	16	12	2025-04-16-batch5
MAG_83	0	0	0	0	0	0	0	0	9	9	23	2025-04-16-batch5
MAG_84	0	2	0	0	0	0	5	0	24	39	55	2025-04-16-batch5
MAG_86	0	2	0	0	0	0	5	0	20	54	66	2025-04-16-batch5
MAG_87	0	1	0	1	0	0	1	0	18	25	35	2025-04-16-batch5
MAG_89	1	0	0	0	0	1	5	1	14	63	40	2025-04-16-batch5
MAG_90	0	3	0	0	0	0	1	0	10	53	61	2025-04-16-batch5
MAG_92	0	3	0	0	0	0	6	0	18	41	52	2025-04-16-batch5
MAG_93	0	0	0	0	0	0	0	0	15	26	41	2025-04-16-batch5
MAG_94	0	0	0	0	0	0	6	0	9	29	32	2025-04-16-batch5
MAG_97	0	0	0	1	0	0	3	0	20	39	39	2025-04-16-batch5
MAG_98	1	1	0	0	0	0	2	1	16	36	30	2025-04-16-batch5
MAG_99	0	0	0	1	0	0	2	0	16	23	36	2025-04-16-batch5
MAG_S8	0	0	0	0	0	0	1	0	10	24	36	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.12	0	0	0	1	0	0	2	1	10	17	43	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.18	0	0	0	0	0	0	3	0	2	37	19	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.19	0	1	0	1	0	1	4	2	16	19	29	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.2	0	1	1	0	0	1	2	0	3	22	22	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.20	0	0	0	1	0	0	3	1	16	20	41	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.21	0	0	0	0	0	0	0	1	3	19	33	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.24	0	1	0	0	0	1	3	0	4	7	9	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.3	0	0	0	0	0	0	3	1	7	20	26	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.4	0	0	0	0	0	0	1	0	19	24	32	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.7	0	0	0	0	0	0	6	1	6	21	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2134_73322__bin.8	0	0	0	1	0	0	1	1	5	27	39	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2135_73322__bin.1	0	0	0	0	0	0	1	0	9	25	35	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2135_73322__bin.7	0	0	0	0	0	0	2	0	7	21	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2136_73322__bin.11	0	2	0	0	0	0	2	0	7	25	40	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2136_73322__bin.13	0	0	0	0	0	0	0	1	10	27	39	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2136_73322__bin.14	0	0	0	0	0	0	1	1	3	16	39	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2136_73322__bin.16	0	1	0	0	0	1	1	0	6	16	10	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2136_73322__bin.3	2	2	0	0	0	0	2	0	8	19	20	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.1	0	1	0	0	0	0	2	1	12	28	34	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.14	0	0	0	0	0	0	0	0	7	9	12	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.15	0	0	0	0	0	0	1	0	4	11	9	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.16	0	2	0	0	0	1	6	1	14	16	21	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.17	0	1	0	1	0	0	3	1	9	17	14	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.19	0	0	0	0	0	0	1	1	17	9	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.2	0	2	0	0	0	0	0	1	13	34	40	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.20	0	0	0	1	0	0	0	0	10	13	11	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.21	0	0	0	0	0	0	0	1	3	10	22	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.23	1	0	1	0	0	0	2	2	16	18	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.27	0	0	1	0	0	0	2	0	6	27	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.3	0	0	0	0	0	0	1	0	9	15	19	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.32	0	1	0	0	0	0	2	0	14	27	30	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.33	0	2	0	0	0	0	1	0	2	24	25	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.36	0	0	0	1	0	0	3	1	11	49	50	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.37	0	1	0	0	0	0	2	1	8	38	55	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.38	0	0	0	0	0	0	1	1	2	20	57	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.39	0	0	0	0	0	0	4	0	11	7	17	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.40	1	0	1	1	0	0	0	2	14	34	25	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.43	0	0	0	0	0	1	5	1	14	15	21	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.57	0	0	0	1	0	0	1	0	9	27	37	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.60	0	0	0	1	0	0	1	1	6	36	52	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.61	0	1	0	1	0	0	2	0	10	20	24	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.62	0	2	0	0	0	0	5	0	7	11	14	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.66	0	0	0	0	0	0	0	1	6	39	57	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2137_73322__bin.9	0	0	0	0	0	1	5	2	8	31	24	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2138_73322__bin.5	0	0	0	0	0	0	0	1	9	18	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2138_73322__bin.7	0	0	0	0	0	1	2	0	7	38	16	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2139_73322__bin.4	0	0	0	1	0	0	0	0	18	37	47	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2139_73322__bin.7	0	0	0	0	0	0	2	0	13	19	21	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2142_73322__bin.13	0	1	0	1	0	0	3	0	21	29	40	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2142_73322__bin.20	0	1	0	1	0	0	0	0	13	33	53	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2142_73322__bin.5	0	2	0	0	0	1	2	0	5	31	42	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2143_73322__bin.12	0	1	0	0	0	1	0	0	3	20	24	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2143_73322__bin.15	1	3	0	0	0	0	5	0	7	46	32	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2143_73322__bin.3	0	6	0	1	0	0	1	0	9	34	60	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2144_73322__bin.1	0	0	0	0	0	0	0	0	12	12	18	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2144_73322__bin.14	0	0	0	1	0	0	1	0	9	10	15	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2145_73322__bin.12	0	0	0	0	0	0	1	0	8	9	12	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2145_73322__bin.13	0	0	0	1	0	1	1	0	10	19	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2145_73322__bin.20	0	2	0	0	0	1	3	0	7	29	29	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2146_73322__bin.1	0	0	0	0	0	0	1	0	17	21	23	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2146_73322__bin.14	0	2	0	0	0	1	3	0	8	26	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2146_73322__bin.6	0	1	0	1	0	0	2	0	20	18	41	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.22	0	0	0	0	0	0	0	1	14	35	49	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.24	0	1	1	1	0	1	2	1	8	15	19	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.35	2	1	0	0	0	0	4	1	10	24	37	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.37	0	1	0	1	0	0	4	2	27	27	50	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.39	0	3	0	1	0	0	2	0	14	40	48	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.48	0	1	0	1	0	1	2	0	13	18	31	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2147_73322__bin.53	0	0	0	1	0	0	0	0	10	13	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.1	0	4	0	1	0	0	1	0	15	35	42	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.12	0	0	0	0	0	0	1	1	2	5	11	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.17	0	0	0	0	0	0	0	0	15	15	29	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.22	0	1	0	1	0	0	1	0	5	15	16	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.26	0	0	0	1	0	0	0	0	13	12	34	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.32	0	0	0	1	0	0	4	1	21	24	44	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2149_73322__bin.8	0	0	0	0	0	0	1	0	7	9	10	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2152_73322__bin.12	0	2	0	1	0	0	1	0	5	23	31	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2152_73322__bin.17	0	0	0	0	0	0	0	0	7	15	25	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2152_73322__bin.9	0	1	0	0	0	0	0	0	9	55	36	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2153_73322__bin.1	0	0	0	1	0	0	0	0	4	11	17	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2153_73322__bin.3	0	0	0	1	0	0	0	0	6	5	7	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2153_73322__bin.7	0	1	0	0	0	0	0	0	7	28	21	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2154_73322__bin.10	0	2	0	0	0	0	0	0	14	25	41	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2154_73322__bin.2	0	0	0	1	0	1	0	0	11	13	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2154_73322__bin.5	0	0	0	1	0	0	0	0	5	6	7	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2155_73322__bin.12	0	1	0	0	0	0	0	0	11	34	33	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2155_73322__bin.13	0	0	0	0	0	0	0	0	4	4	4	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2155_73322__bin.5	0	0	0	1	0	1	0	0	13	16	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2155_73322__bin.6	0	0	0	0	0	0	0	1	4	9	19	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2155_73322__bin.8	0	1	0	0	0	0	0	0	6	15	20	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2156_73322__bin.1	0	1	0	0	0	0	0	0	9	25	26	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2156_73322__bin.7	0	0	0	1	0	0	0	0	10	9	11	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2156_73322__bin.8	0	0	0	1	0	1	0	0	13	14	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2157_73322__bin.2	0	0	0	0	0	0	0	0	7	2	8	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2157_73322__bin.7	0	0	0	1	0	1	0	0	13	13	30	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2157_73322__bin.8	0	2	0	0	0	0	0	0	12	46	43	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2158_73322__bin.1	0	0	0	1	0	1	0	0	10	14	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2158_73322__bin.3	0	1	0	0	0	0	0	0	8	19	15	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2158_73322__bin.5	0	0	0	0	0	0	0	0	10	6	9	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2160_73322__bin.2	0	0	0	1	0	1	0	0	8	12	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2160_73322__bin.6	0	0	0	1	0	0	0	0	6	6	8	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2160_73322__bin.7	0	2	0	0	0	0	0	0	9	27	31	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2162_73322__bin.1	0	0	0	1	0	0	0	0	9	30	48	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2162_73322__bin.4	0	2	0	1	0	0	2	0	10	29	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2163_73322__bin.4	0	1	0	1	0	0	0	0	12	25	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2164_73322__bin.2	0	1	0	1	0	0	0	0	8	18	24	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2164_73322__bin.5	0	2	0	0	0	0	3	0	12	27	37	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2165_73322__bin.6	0	1	0	0	0	0	4	0	20	34	43	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2166_73322__bin.1	0	0	0	0	0	0	1	1	11	22	27	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2166_73322__bin.12	0	0	0	0	0	0	0	0	15	35	32	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2167_73322__bin.10	1	1	0	1	0	0	3	2	25	45	56	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2167_73322__bin.2	0	0	0	0	0	0	1	0	7	11	23	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2167_73322__bin.5	0	1	0	0	0	0	3	1	11	20	30	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2167_73322__bin.6	0	1	0	1	0	0	0	0	11	25	33	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2168_73322__bin.4	0	1	0	1	0	0	0	0	12	22	31	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2168_73322__bin.6	0	1	0	0	0	0	2	0	14	32	31	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2169_73322__bin.5	0	1	0	1	0	0	0	0	11	27	28	2025-04-16-batch5
MASTER_WP4_CSIC_1__P2170_73322__bin.3	0	1	0	1	0	0	0	0	13	24	36	2025-04-16-batch5
